pair_id,block,source_collection,source_url,image_url,local_image_path,image_release_status,can_redistribute_image,source_side_retrieval_required,embedded_review_only,license_label,license_url,rights_statement,attribution_text,metadata_license,critique_license,last_checked_date,rights_notes
PAIR_00171,chinese,unknown,,,"images/chinese/清_杜湘_山水册_页_水墨,山水_山,高山,山群,枯树,树林,屋檐,印章,文字_纸本_ _页__930be333.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,杜湘,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00173,chinese,unknown,,,"images/chinese/清_杜湘_山水册_页_水墨,山水_山,树林,松树,人物,古装,屋檐_纸本_ _页__3340df24.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,杜湘,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00178,chinese,unknown,,,"images/chinese/明_张路_神仙图册_页_浅绛,山水_山,群山,树,树林,树枝,树叶,雾气,夕阳,印章_纸本_ _双页_32dc2b43.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,张路,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00185,chinese,unknown,,,"images/chinese/明_张路_山雨欲来图_页_水墨,山水_  _ _47cmX36cm _ _dad9b579.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,张路,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00188,chinese,unknown,,,"images/chinese/清_叶欣_山水册_页_浅绛,山水_丘陵,人物,牛车,野菜,印章_纸本_ _页__fd14b0c8.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,叶欣,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00190,chinese,unknown,,,"images/chinese/清_叶欣_山水册_页_浅绛,山水_牛,坡地,枯树,山,彩绘,印章,文字_纸本_ _页__ec235786.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,叶欣,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00193,chinese,unknown,,,"images/chinese/清_叶欣_山水册_页_浅绛,山水_鸡,人物,屋檐,树,含花苞,篱笆,印章,文字,彩绘_纸本_ _页__e7a5a93a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,叶欣,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00197,chinese,unknown,,,"images/chinese/清_徐扬_姑苏繁华图卷_页_浅绛,山水_高山,松树,屋檐,江,人物,古装,石桥,桃花,树林,彩绘_纸_f21155ad.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,徐扬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00202,chinese,unknown,,,"images/chinese/清_徐扬_姑苏繁华图卷_页_浅绛,山水_山群,高山,树林,松树,亭子,屋檐,河流,人物,古装,船坞,_03f47d1f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,徐扬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00208,chinese,unknown,,,"images/chinese/清_傅山_傅山傅眉山水花卉冊_页_浅绛,山水_树,树林,枫树林,水流,庭院,山,山林,印章,文字 __ebbf6b0e.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,傅山,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00212,chinese,unknown,,,"images/chinese/清_傅山_傅山傅眉山水花卉冊_页_浅绛,山水_湖,石,桥,山,文字 _ _25.7cmX25.2cm_538f4322.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,傅山,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00217,chinese,unknown,,,"images/chinese/清_王翬_仿古四季山水图_页_浅绛,山水_仿巨然夏山水笔法 _ _山水 _ _82.5cmX51.2_13a1fe8d.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,王翬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00219,chinese,unknown,,,"images/chinese/清_王翬_仿古四季山水图_页_浅绛,山水_仿李营丘平林散牧 _ _山水 _ _82.5cmX51.2_5d253c90.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,王翬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00222,chinese,unknown,,,"images/chinese/清_王翬_仿古四季山水图_页_浅绛,山水_仿夏禹玉渔庄 _ _山水 _ _82.5cmX51.2cm_16755b95.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,王翬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00225,chinese,unknown,,,"images/chinese/清_王翬_仿古四季山水图_页_浅绛,山水_仿杏花春雨江南 _ _山水 _ _82.5cmX51.2c_513a1433.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,王翬,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00227,chinese,unknown,,,"images/chinese/清_蒲华_ _页_浅绛,山水_写意,亭子,人,树,树林,河流,石头,山林,印章,文字_  _  _ _e81d2e7a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,蒲华,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00231,chinese,unknown,,,"images/chinese/清_蒲华_竹菊花图_轴页_写意,花鸟_竹、菊、花 _ _27cmX34cm _ _2846fd4d.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,蒲华,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00234,chinese,unknown,,,"images/chinese/清_蒲华_枯木寒鸦 _页_浅绛,山水_树,乌鸦,山林,树林,河流,亭子,河岸,印章,文字 _  _ _bb08a216.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,蒲华,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00238,chinese,unknown,,,"images/chinese/宋_刘松年_四景山水圗_卷_浅绛,山水_山水 _  _  _ _6758da7f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,刘松年,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00240,chinese,unknown,,,"images/chinese/宋_刘松年_秋窗读易图_双页_浅绛,山水_林间,印章,文字,针叶树,亭子,学者,河流,山,草,苔藓,_910ff72f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,刘松年,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00241,chinese,museum_collection,,,"images/chinese/宋_刘松年_雪山行旅册_页_水墨,山水_ _山水、人物_绢本_160cmX99.5cm_四川省博物馆_296a6750.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,刘松年,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00242,chinese,unknown,,,"images/chinese/宋_刘松年_山馆读书图_页_浅绛,山水 _ _绢本_24.3cmX24cm _ _b418657a.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,刘松年,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00244,chinese,unknown,,,"images/chinese/宋_刘松年_松荫谈道_ 页_工笔,人物_学者,坐卧,长袍,树林,亭子,对话,草_绢本_38.1cmX_af074f8f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,刘松年,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00247,chinese,unknown,,,"images/chinese/元_倪瓒_疏林图_轴_水墨,山水_  _ _68cmX57cm_日本_67b46d9f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00248,chinese,museum_collection,,,"images/chinese/元_倪瓒_江渚风林图_轴_水墨,山水_  _ _59.1cmX31.1cm_大都会博物馆_4f124cd5.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00250,chinese,beijing_palace_museum,,,"images/chinese/元_倪瓒_紫芝山房图_轴_水墨,山水_  _ _80.5cmX34.8cm_台北故宫博物院_fd315ca2.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00251,chinese,unknown,,,"images/chinese/元_倪瓒_幽涧寒松图_轴_水墨,山水_ _纸本_59.7cmX50.4cm _ _a60afd6f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00252,chinese,museum_collection,,,"images/chinese/元_倪瓒_枯木幽篁图_轴_水墨,山水_ _纸本_88.6cmX30cm_北京博物馆_5cc2e128.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00253,chinese,unknown,,,"images/chinese/元_倪瓒_水竹居图_轴_浅绛,山水_山水 _ _28cmX48cm _ _8497428f.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00254,chinese,unknown,,,images/chinese/元_倪瓒_江渚風林圖_軸 _  _ _59.1cmX31.1cm _ _59e6265e.jpg,source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,倪瓒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00255,chinese,unknown,,,"images/chinese/明_陈继儒_书画合册_页_没骨,花鸟_树枝,盛开花,粉花,白花,含苞花,石头,草,文字,印章_纸本__04a3cb12.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,陈继儒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
PAIR_00258,chinese,unknown,,,"images/chinese/明_陈继儒_云山幽趣图_轴_水墨,山水_树林,石头,草地,房子,桥,云,山群,文字,印章_绢本_11_af3cb768.jpg",source_side_retrieval,false,true,false,source_specific_not_relicensed,,Image rights remain source-specific; this manifest does not relicense source images.,陈继儒,CC BY 4.0,CC BY 4.0,2026-05-24,generated_from_available_bench_metadata; source_url/image_url may be blank when absent from canonical record
